,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
47428,2013-01-15,CANBERRA,5.6,28.7,0.0,7.8,11.983869407030646,ENE,33.0,WSW,W,6.0,13.0,65.0,22.0,1018.2,1013.9,2.0,2.27714536742301,14.1,25.7,NO,NO
47429,2013-01-16,CANBERRA,10.3,34.4,0.0,8.0,12.593983698622957,ENE,46.0,SSW,NE,7.0,13.0,61.0,19.0,1014.2,1010.6,2.0,2.6206900255319425,19.4,31.3,NO,NO
47430,2013-01-17,CANBERRA,11.4,36.9,0.0,7.8,14.669228074465877,NW,54.0,SW,WNW,7.0,17.0,66.0,13.0,1011.4,1006.0,0.0,0.7216970970153085,19.0,35.9,NO,NO
47431,2013-01-18,CANBERRA,13.6,42.0,0.0,12.6,15.271595221041608,,71.26311219073136,WNW,W,2.0,44.0,29.0,16.0,1003.7,999.8,3.0,1.0,25.9,38.8,NO,NO
47432,2013-01-19,CANBERRA,16.9,25.9,0.0,15.8,8.174674878789332,E,37.0,E,E,11.0,17.0,78.0,52.0,1011.8,1010.6,8.0,1.0,18.4,23.9,NO,NO
47433,2013-01-20,CANBERRA,15.1,29.6,0.0,5.0,9.062935970358602,,41.174783313719104,E,N,9.0,17.0,71.0,44.0,1016.3,1012.5,8.0,1.0,17.2,25.9,NO,NO
47434,2013-01-21,CANBERRA,16.1,34.9,0.0,7.0,10.875447654290866,,47.31877546351751,SE,NNE,6.0,22.0,68.0,25.0,1014.7,1009.0,8.0,1.0,20.4,31.9,NO,NO
47435,2013-01-22,CANBERRA,14.4,35.5,0.0,10.0,13.496807330156102,,46.20570615881627,WNW,W,6.0,17.0,56.0,14.0,1010.0,1006.4,1.971805006660901,1.0,24.0,34.3,NO,NO
47436,2013-01-23,CANBERRA,13.7,28.5,0.0,13.0,10.627390686187582,,51.056496042119704,ESE,NE,19.0,19.0,62.0,31.0,1014.6,1012.7,6.0,1.0,20.1,27.4,NO,NO
47437,2013-01-24,CANBERRA,15.3,32.0,0.0,9.0,7.871439785850619,,44.84502233310985,SSE,,7.0,18.707921205448514,59.66222376604105,38.65960697827953,1016.448930894378,1013.0982164249335,7.0,5.3803222939456745,23.5,29.951091308741475,NO,NO
47438,2013-01-25,CANBERRA,13.0,33.1,0.0,9.2,12.494907339633535,,40.355114544800756,,ENE,7.013651439458457,11.0,52.0,20.0,1011.5903265596043,1008.1,1.0,2.578638496715392,22.5,32.1,NO,NO
47439,2013-01-26,CANBERRA,20.5,33.7,0.0,11.0,10.586011486817505,E,54.0,E,ENE,15.0,22.0,69.0,32.0,1012.6,1007.0,7.0,1.0,22.5,31.8,NO,YES
47440,2013-01-27,CANBERRA,16.9,30.3,43.0,9.4,9.380689328495293,ESE,48.0,,N,0.0,13.0,89.0,49.0,1008.1,1006.0,6.0,1.0,19.7,26.9,YES,NO
47441,2013-01-28,CANBERRA,18.4,25.8,0.4,5.2,4.04879337341189,ENE,37.0,SE,NE,9.0,19.0,86.0,59.0,1008.6,1006.5,8.0,8.0,20.3,24.9,NO,YES
47442,2013-01-29,CANBERRA,16.7,26.2,15.0,3.8,9.48923361338258,,39.82381952147756,S,N,26.0,7.0,84.0,49.0,1003.6,1003.7,4.672550445732725,1.0,18.8,24.7,YES,NO
47443,2013-01-30,CANBERRA,16.7,29.0,0.0,7.8,10.371877127802897,,47.721357548104606,NE,NW,24.0,17.0,65.0,20.0,1012.8,1011.2,6.0,3.378596355052572,20.2,27.8,NO,NO
47444,2013-01-31,CANBERRA,14.0,31.0,0.0,8.4,11.092985587478225,,48.82408385656714,N,NW,7.0,22.0,78.0,14.0,1012.0,1007.4,4.862379703597838,2.4254883082987178,19.7,30.0,NO,YES
47445,2013-03-01,CANBERRA,11.9,19.8,11.8,5.718763027110036,6.396346942789094,SSE,56.0,SSE,ESE,30.0,30.0,65.0,48.0,1017.1,1017.6,8.0,6.0,14.5,17.5,YES,NO
47446,2013-03-02,CANBERRA,11.8,18.3,0.0,7.0,4.957384668719513,SE,56.0,SSE,ESE,17.0,30.0,55.0,56.0,1022.7,1022.1,6.0,8.0,14.1,16.9,NO,NO
47447,2013-03-03,CANBERRA,12.9,23.4,0.0,3.6,5.5516801002912075,ESE,43.0,SSE,ESE,17.0,24.0,73.0,49.0,1023.3,1021.1,6.0,8.0,15.9,21.4,NO,NO
47448,2013-03-04,CANBERRA,8.7,24.8,0.0,4.2,9.781677092161587,E,41.0,SE,E,15.0,24.0,63.0,45.0,1022.5,1020.1,2.0,2.0,17.4,23.3,NO,NO
47449,2013-03-05,CANBERRA,11.4,26.3,0.0,7.8,9.094018048738846,E,37.0,ESE,ENE,11.0,20.0,64.0,42.0,1022.3,1018.8,3.0,3.595917757388044,18.1,25.2,NO,NO
47450,2013-03-06,CANBERRA,7.4,27.9,0.0,5.6,10.139174405300913,NNW,24.0,NNE,WNW,6.0,11.0,86.0,36.0,1020.8,1017.1,2.0,2.5350239130202965,14.9,26.3,NO,NO
47451,2013-03-07,CANBERRA,8.9,31.3,0.0,5.6,11.861900647823589,,33.5613869729749,N,SSE,6.0,11.0,85.0,33.0,1019.6,1016.0,0.0,1.5888878162206908,15.5,29.7,NO,NO
47452,2013-03-08,CANBERRA,9.0,27.1,0.0,6.4,10.193823541297277,,37.71145765757211,SSE,ENE,6.0,17.0,75.0,40.0,1022.8,1019.1,0.0,2.5962916461992833,17.5,26.2,NO,NO
47453,2013-03-09,CANBERRA,10.0,28.8,0.0,6.4,8.314732920079209,NW,24.0,SSE,N,4.0,9.0,85.0,46.0,1021.2,1017.4,4.0,3.965442319903069,16.3,26.0,NO,NO
47454,2013-03-10,CANBERRA,11.9,31.8,0.0,4.8,8.349368909197452,NE,28.0,,W,0.0,9.0,83.0,39.0,1019.6,1015.9,6.0,4.063172905516971,17.5,30.1,NO,NO
47455,2013-03-11,CANBERRA,12.7,28.1,0.0,5.0,7.172366423809841,NNW,30.0,NE,ENE,9.0,13.0,81.0,37.0,1021.2,1018.3,8.0,4.676748921984732,18.1,26.9,NO,NO
47456,2013-03-12,CANBERRA,13.6,29.2,0.0,4.2,9.83649321294559,NNW,28.0,,N,0.0,9.0,70.0,32.0,1020.8,1016.0,2.0,3.2149711852677783,19.2,28.1,NO,NO
47457,2013-03-13,CANBERRA,10.1,29.6,0.0,4.8,11.744881676491616,NW,37.0,,WNW,0.0,17.0,78.0,34.0,1013.7,1009.9,0.0,1.0,16.8,28.2,NO,NO
47458,2013-03-14,CANBERRA,16.6,26.9,0.0,7.4,8.766824454842443,,42.24943623109658,SSE,ENE,6.0,19.0,80.0,51.0,1012.5,1010.3,5.0,1.0,18.4,25.3,NO,NO
47459,2013-03-15,CANBERRA,16.5,27.8,0.0,5.8,6.6081786860153855,NNW,28.0,NNE,N,11.0,13.0,76.0,48.0,1016.6,1014.2,8.0,5.433510845459601,17.9,25.2,NO,NO
47460,2013-03-16,CANBERRA,15.6,28.3,0.0,4.8,9.764038921081777,,48.740924876243525,NNW,WNW,9.0,24.0,73.0,22.0,1013.4,1009.0,5.0,3.641792346251407,19.0,26.0,NO,NO
47461,2013-03-17,CANBERRA,9.4,19.5,0.0,9.4,11.758038663856809,S,57.0,S,S,30.0,33.0,44.0,36.0,1014.9,1016.5,2.0,1.0,13.0,17.8,NO,NO
47462,2013-03-18,CANBERRA,3.7,21.7,0.0,7.2,11.331630631614814,SSE,31.0,SE,SSW,13.0,13.0,57.0,19.0,1021.3,1018.9,3.0,2.1991997022950756,10.5,20.1,NO,NO
47463,2013-03-19,CANBERRA,4.1,23.2,0.0,4.4,8.920160544378213,ENE,35.0,SSW,NE,7.0,11.0,73.0,32.0,1024.4,1021.6,1.0,6.0,11.7,20.4,NO,NO
47464,2013-03-20,CANBERRA,5.8,26.1,0.0,4.6,10.346336903567078,NNE,31.0,SSE,NW,9.0,11.0,75.0,29.0,1024.9,1020.1,2.0,2.7655816619902183,14.1,23.5,NO,NO
47465,2013-03-21,CANBERRA,9.5,25.7,0.6,6.2,7.2998283515434395,NNW,56.0,,NNW,0.0,33.0,89.0,39.0,1017.9,1012.2,7.0,4.025894007397888,14.5,24.2,NO,YES
47466,2013-03-22,CANBERRA,14.5,22.8,12.6,5.0,3.8534361032644426,NW,52.0,NW,NW,30.0,26.0,85.0,70.0,1012.1,1012.0,8.0,8.0,18.5,21.0,YES,NO
47467,2013-03-23,CANBERRA,8.3,24.4,0.0,2.0,10.979087996383981,WNW,37.0,WNW,WNW,13.0,22.0,62.0,31.0,1016.7,1014.8,0.0,2.9066332116923945,16.3,23.5,NO,NO
47468,2013-03-24,CANBERRA,5.7,26.0,0.0,6.0,12.06975156081021,NNW,50.0,,WNW,0.0,28.0,89.0,26.0,1016.5,1012.7,0.0,0.8728477408494015,11.1,24.8,NO,NO
47469,2013-03-25,CANBERRA,4.9,26.5,0.0,6.6,9.904116428887598,NNW,35.0,,NNW,0.0,15.0,78.0,38.0,1019.5,1017.4,1.0,4.0,12.1,25.1,NO,NO
47470,2013-03-26,CANBERRA,9.3,27.5,0.0,5.2,8.376419370146763,,42.12528536149057,SW,NW,2.0,24.0,98.0,30.0,1019.4,1015.9,7.0,3.257888897962445,14.1,26.0,NO,NO
47471,2013-03-27,CANBERRA,8.4,30.6,0.0,4.1,11.310677958808483,NW,44.0,NNE,NNW,6.0,26.0,75.0,34.0,1019.2,1014.8,2.0,2.0,14.9,29.8,NO,NO
47472,2013-03-28,CANBERRA,14.9,26.4,0.0,7.8,5.577349729914488,NNW,63.0,NW,NW,33.0,31.0,60.0,61.0,1015.6,1012.6,6.0,8.0,23.2,22.9,NO,YES
47473,2013-03-29,CANBERRA,4.6,21.6,1.6,2.4,10.819306282033658,S,37.0,ESE,WSW,11.0,7.0,72.0,22.0,1018.9,1015.9,1.0,2.504369009453505,11.1,19.4,YES,NO
47474,2013-03-30,CANBERRA,3.8,23.3,0.0,5.8,12.077132003744154,NW,37.0,SE,NNW,7.0,20.0,97.0,35.0,1016.3,1011.3,0.0,0.12523522241479412,4.5,22.0,NO,NO
47475,2013-03-31,CANBERRA,3.2,23.4,0.0,6.0,6.461336198186764,NW,33.0,NNE,NNW,9.0,15.0,71.0,41.0,1012.2,1011.0,6.0,8.0,13.6,20.9,NO,NO
47476,2013-04-01,CANBERRA,6.7,23.1,0.0,3.4,8.355422308201511,N,35.0,WSW,WNW,4.0,24.0,92.0,34.0,1019.0,1015.5,8.0,1.0,12.4,21.3,NO,NO
47477,2013-04-02,CANBERRA,3.0,24.1,0.0,4.341867824358324,9.974504040127357,WNW,33.0,N,N,7.0,9.0,89.0,30.0,1017.1,1014.3,3.6878381004349023,2.4903128371477052,8.5,21.9,NO,NO
47478,2013-04-03,CANBERRA,8.3,18.7,0.0,5.6,5.077131524836936,E,33.0,S,E,13.0,13.0,66.0,52.0,1021.6,1022.0,8.0,6.0,13.4,17.4,NO,NO
47479,2013-04-04,CANBERRA,5.3,18.2,0.0,3.2,4.1771108934075585,E,37.0,SE,E,11.0,11.0,77.0,56.0,1029.6,1028.0,6.0,8.0,9.7,17.2,NO,NO
47480,2013-04-05,CANBERRA,9.2,22.6,0.0,1.6,4.251748812827664,ENE,33.0,SE,ESE,6.0,7.0,78.0,44.0,1031.3,1027.9,8.0,8.0,14.2,20.2,NO,NO
47481,2013-04-06,CANBERRA,4.9,22.1,0.0,2.8,6.492103905184159,ESE,39.0,ESE,SE,7.0,13.0,88.0,45.0,1028.9,1024.1,1.0,8.0,11.3,19.8,NO,YES
47482,2013-04-07,CANBERRA,5.0,24.6,1.4,2.6,11.539243325418049,SW,24.0,S,SW,7.0,13.0,80.0,23.0,1025.0,1020.8,0.0,1.408136715600655,13.2,24.1,YES,NO
47483,2013-04-08,CANBERRA,4.2,24.4,0.0,3.8,9.98097864344566,ESE,30.0,SSE,ESE,7.0,19.0,77.0,32.0,1026.2,1023.4,2.0,2.6802835417907573,13.6,23.1,NO,NO
47484,2013-04-09,CANBERRA,4.3,24.3,0.0,4.6,10.144653227512187,E,28.0,SSW,NNE,7.0,9.0,71.0,33.0,1028.0,1023.0,1.0,2.410418296241538,13.5,23.5,NO,NO
47485,2013-04-10,CANBERRA,6.9,25.0,0.0,3.0,10.819807361109767,E,26.0,NNE,WSW,9.0,9.0,87.0,30.0,1025.3,1020.6,0.0,2.0,12.2,24.4,NO,NO
47486,2013-04-11,CANBERRA,4.6,26.3,0.0,3.6,8.059727867094608,E,37.0,ESE,ENE,4.0,6.0,63.0,34.0,1024.3,1021.6,1.0,8.0,15.7,23.9,NO,NO
47487,2013-04-12,CANBERRA,9.7,25.3,0.0,3.8,9.490141570765019,NNW,26.0,W,NW,6.0,7.0,71.0,35.0,1026.8,1022.1,1.0,3.094207610029507,17.0,24.1,NO,NO
47488,2013-04-13,CANBERRA,5.2,24.9,0.0,3.8,10.600394478895652,,39.0587071161346,N,W,4.0,20.0,72.0,30.0,1021.4,1015.8,2.0,1.0,15.4,23.9,NO,NO
47489,2013-04-14,CANBERRA,5.8,26.9,0.0,4.8,11.356971418675009,NNW,35.0,,NW,4.815686583498362,22.0,68.74417513205537,23.0,1015.31068318745,1011.3,2.2653632492047393,2.4644629740176,14.339150758032984,25.4,NO,NO
47490,2013-04-15,CANBERRA,9.4,24.5,0.0,4.2,6.492967187583631,NW,33.0,SSE,W,4.0,19.0,57.0,44.0,1011.1,1008.4,7.0,7.0,16.1,21.9,NO,YES
47491,2013-04-16,CANBERRA,10.5,19.9,1.2,2.8,5.675951928555534,NE,30.0,S,E,9.0,13.0,74.0,53.0,1016.0,1014.1,7.0,5.0,13.7,17.3,YES,NO
47492,2013-04-17,CANBERRA,3.4,21.3,0.0,2.8,8.193758346247115,ENE,31.0,WSW,WSW,4.0,9.0,83.0,33.0,1018.0,1013.7,4.0,3.6895246202495926,11.4,20.0,NO,NO
47493,2013-04-18,CANBERRA,8.2,22.2,0.2,3.2,6.062772709036068,ENE,31.0,ESE,NW,2.0,13.0,74.0,36.0,1015.8,1012.5,5.091944248762871,8.0,15.0,19.7,NO,NO
47494,2013-04-19,CANBERRA,6.8,14.9,0.2,4.4,6.896324247773585,S,74.0,S,S,50.0,31.0,52.0,42.0,1017.5,1017.3,5.162443603019142,8.0,9.8,12.9,NO,NO
47495,2013-04-20,CANBERRA,7.7,17.4,0.6,2.6,5.253821145936591,S,56.0,S,SSE,41.0,17.0,69.0,57.0,1017.8,1016.7,6.0,8.0,10.8,13.9,NO,NO
47496,2013-04-21,CANBERRA,0.1,18.5,0.0,3.4,9.102186505794407,NNW,33.0,SE,NNW,11.0,17.0,78.0,33.0,1016.4,1011.2,3.5010495987594936,2.8763551112152967,7.6,17.8,NO,YES
47497,2013-04-22,CANBERRA,7.4,17.4,3.4,4.0,7.145205402036886,NW,37.0,NW,NW,15.0,30.0,89.0,53.0,1010.2,1008.3,8.0,1.0,11.2,15.2,YES,NO
47498,2013-04-23,CANBERRA,3.1,19.8,0.0,2.6,8.732311555629586,WNW,43.0,N,WNW,17.0,26.0,62.0,41.0,1013.2,1012.7,2.078781126733034,4.61290189813608,14.2,17.9,NO,NO
47499,2013-04-24,CANBERRA,-1.9,18.7,0.0,2.6,9.141058558357557,NNW,46.0,N,NW,6.0,24.0,81.0,33.0,1019.4,1016.2,2.6277082477030547,2.8732275675126715,7.8,17.8,NO,NO
47500,2013-04-25,CANBERRA,-1.5,20.2,0.0,3.4,10.046256435010946,WNW,41.0,,WNW,0.0,20.0,73.0,33.0,1023.2,1019.2,1.0,2.3444356740546723,7.8,19.1,NO,NO
47501,2013-04-26,CANBERRA,4.0,23.4,0.0,3.2,10.909259927807902,WNW,41.0,NNW,WNW,17.0,26.0,55.0,34.0,1023.1,1019.7,0.0,2.9196322234915684,15.0,22.2,NO,NO
47502,2013-04-27,CANBERRA,0.6,23.1,0.0,5.4,11.219632395784323,N,39.0,SW,NNW,4.0,30.0,81.0,34.0,1022.8,1017.5,0.0,1.432724569549407,9.6,21.8,NO,NO
47503,2013-04-28,CANBERRA,9.3,25.7,0.0,4.4,10.073667081226716,WNW,43.0,WNW,WNW,11.0,28.0,39.0,17.0,1019.2,1016.9,6.0,4.22171877721388,18.0,24.5,NO,NO
47504,2013-04-29,CANBERRA,3.8,24.1,0.0,7.0,7.47190596099783,NW,33.0,,WNW,0.0,19.0,48.0,43.0,1023.3,1022.2,3.0,8.0,14.2,21.6,NO,YES
47505,2013-04-30,CANBERRA,12.1,21.8,2.8,2.6,6.6511324051719996,E,20.0,NW,W,9.0,9.0,88.0,52.0,1025.9,1021.5,8.0,1.0,14.1,21.1,YES,NO
47506,2013-05-01,CANBERRA,5.3,21.2,0.0,2.0,6.092286856056354,WNW,48.0,W,W,4.0,31.0,92.0,34.0,1020.5,1017.2,5.0,8.0,11.6,18.6,NO,NO
47507,2013-05-02,CANBERRA,0.4,17.0,0.0,3.8,10.915243090201564,,36.947750602074336,S,E,24.0,15.0,50.0,23.0,1027.1,1025.7,1.0,2.375124707794349,10.4,16.7,NO,NO
47508,2013-05-03,CANBERRA,-0.9,20.2,0.0,3.2,10.673899264666893,,41.93474185561047,NNE,NNW,6.0,26.0,80.0,24.0,1027.3,1020.8,2.0,1.457263301623314,6.9,19.2,NO,NO
47509,2013-05-04,CANBERRA,6.9,23.8,0.0,3.8,12.23958313505932,WNW,48.0,,WNW,14.152011472956204,22.0,60.29790489661303,11.0,1020.0812739533719,1017.9,1.6092292003506259,1.9482356950146595,13.65639333742959,22.2,NO,NO
47510,2013-05-05,CANBERRA,-1.2,16.0,0.0,5.0,10.545750857644961,ESE,28.0,SSE,SSW,9.0,11.0,52.0,27.0,1026.5,1022.4,0.0,2.3053418583989185,8.4,15.1,NO,NO
47511,2013-05-06,CANBERRA,-1.6,17.8,0.0,3.8,8.89780665774905,E,30.0,SSE,NE,9.0,20.0,60.0,38.0,1028.1,1024.9,3.0,3.397356902413982,7.8,16.2,NO,NO
47512,2013-05-07,CANBERRA,3.6,18.2,0.0,3.2,8.12335305182944,NE,26.0,SSE,ENE,9.0,9.0,72.0,37.0,1030.3,1027.2,6.0,1.0,10.6,17.9,NO,NO
47513,2013-05-08,CANBERRA,7.1,20.6,0.0,2.4,9.111827729736106,N,20.0,SSW,NW,9.0,13.0,74.0,35.0,1031.8,1028.2,3.0,2.0,11.9,20.1,NO,NO
47514,2013-05-09,CANBERRA,0.7,22.2,0.0,3.4,10.968601556292782,ENE,19.0,NW,W,2.0,9.0,78.0,29.0,1032.3,1028.6,0.0,1.241339404367345,9.2,21.9,NO,NO
47515,2013-05-10,CANBERRA,0.5,24.1,0.0,3.2,11.48403619004683,ENE,26.0,SSE,NW,7.0,9.0,72.0,27.0,1033.2,1029.0,0.0,1.2409818422397692,10.3,23.8,NO,NO
47516,2013-05-11,CANBERRA,1.0,23.1,0.0,2.8,10.970634031458502,ENE,33.0,SSE,NE,9.0,9.0,70.0,26.0,1032.2,1027.1,0.0,1.8068004861153923,11.6,22.3,NO,NO
47517,2013-05-12,CANBERRA,3.6,21.0,0.0,2.4,10.243464423800589,NW,33.0,NNW,NNW,7.0,22.0,71.13778401031544,35.0,1027.8,1022.7,0.0,2.0875683040974238,11.253013728196212,20.6,NO,NO
47518,2013-05-13,CANBERRA,7.7,13.8,0.0,3.2,1.1122301220437194,N,44.0,W,NNW,6.0,24.0,66.0,83.0,1018.9,1014.5,8.0,8.0,13.1,13.1,NO,YES
47519,2013-05-14,CANBERRA,0.8,14.1,2.4,0.0,6.96836646504007,WNW,48.0,NNW,WNW,9.0,26.0,85.0,41.0,1014.9,1013.1,4.0,4.516045138046863,7.0,11.6,YES,NO
47520,2013-05-15,CANBERRA,0.5,13.4,0.2,2.8,3.8726123965432606,NW,46.0,NNW,WNW,24.0,24.0,90.0,55.0,1012.4,1009.8,7.0,8.0,8.0,11.6,NO,NO
47521,2013-05-16,CANBERRA,7.8,14.6,0.0,2.0,7.1053253139014885,NW,59.0,WNW,WNW,33.0,31.0,62.0,44.0,1009.4,1008.5,6.0,5.215251479135837,9.9,12.6,NO,NO
47522,2013-05-17,CANBERRA,6.2,14.6,0.0,4.0,6.777195348583369,W,50.0,WNW,WNW,22.0,30.0,54.0,50.0,1013.2,1012.2,5.0,5.467551838580313,10.6,12.5,NO,NO
47523,2013-05-18,CANBERRA,-4.3,15.3,0.0,3.8,9.141923148799101,WNW,43.0,SE,WNW,4.0,28.0,88.0,38.0,1016.1,1012.8,1.0,2.538637417401766,5.4,14.0,NO,NO
47524,2013-05-19,CANBERRA,-4.6,16.6,0.0,2.8,9.80222868449873,WNW,41.0,,WNW,0.0,26.0,81.40511755017383,42.0,1018.2,1015.1,0.0,2.4605116050265536,3.0,13.8,NO,NO
47525,2013-05-20,CANBERRA,-3.5,15.8,0.0,2.8,6.09314777720288,WNW,43.0,SW,WNW,6.0,26.0,86.0,46.0,1019.5,1015.7,7.0,4.595946162239855,4.7,14.0,NO,NO
47526,2013-05-21,CANBERRA,4.1,17.8,0.0,2.4,9.925074790421348,NNW,39.0,NW,WNW,19.0,24.0,68.0,21.0,1016.2,1013.8,3.0,3.143916074676973,11.7,16.4,NO,NO
47527,2013-05-22,CANBERRA,-3.4,12.5,0.0,3.4,4.696422705135191,NE,22.0,ENE,ESE,6.0,11.0,82.0,59.0,1015.9,1011.6,7.0,5.0,3.5,12.1,NO,YES
47528,2013-05-23,CANBERRA,3.5,14.4,3.2,0.6,4.124669612293324,ESE,44.0,SSE,SE,20.0,24.0,75.0,53.0,1016.6,1017.5,7.0,8.0,11.0,12.1,YES,NO
47529,2013-05-24,CANBERRA,0.8,15.7,0.0,3.0,5.926233028940175,SE,30.0,S,SE,17.0,17.0,68.0,54.0,1022.9,1021.2,2.0,8.0,9.2,13.7,NO,NO
47530,2013-05-25,CANBERRA,-3.2,15.3,0.2,1.4,9.489930166889152,N,22.0,,NW,0.0,11.0,89.25161076745223,41.0,1025.8,1023.6,0.0,1.5996109089337054,2.0,14.8,NO,NO
47531,2013-05-26,CANBERRA,-4.2,11.2,0.0,1.6,2.924684707092702,N,15.0,S,SW,7.0,7.0,99.0,66.0,1028.2,1024.7,8.0,5.452188003629033,2.4,10.5,NO,NO
47532,2013-05-27,CANBERRA,-3.2,16.4,0.0,1.0,8.98492455207375,SSE,31.0,SE,ESE,13.0,19.0,69.0,39.0,1031.3,1029.2,1.0,2.959653878530169,8.2,15.9,NO,NO
47533,2013-05-28,CANBERRA,1.8,17.8,0.0,1.4,6.738368950153983,WNW,17.0,,W,0.0,11.0,84.0,46.0,1033.0,1029.2,7.0,1.0,9.6,17.4,NO,NO
47534,2013-05-29,CANBERRA,0.5,18.9,0.0,0.8,8.092159424399156,NW,39.0,,W,0.0,19.0,99.0,50.0,1031.7,1028.1,3.0,1.0,5.2,17.7,NO,NO
47535,2013-05-30,CANBERRA,2.9,18.2,0.0,2.3257142675269833,4.762123203443032,NW,33.0,NNE,NW,2.0,11.0,99.0,61.0,1030.0,1026.6,8.0,3.0,7.3,16.0,NO,NO
47536,2013-05-31,CANBERRA,5.9,18.5,0.6,2.4,5.202690803330967,NW,37.0,S,WNW,6.0,19.0,74.0,54.0,1028.4,1024.3,6.0,5.0,12.6,18.2,NO,YES
47537,2013-06-01,CANBERRA,8.4,13.5,1.2,1.0,-0.1773408305713673,NNW,48.0,WNW,NNW,7.0,26.0,92.0,94.0,1019.5,1013.8,8.0,8.0,11.5,13.2,YES,YES
47538,2013-06-02,CANBERRA,9.0,13.4,27.6,3.7396891667178735,8.1348174143546,S,59.0,SSE,S,30.0,39.0,84.0,44.0,1011.8,1014.1,8.0,1.0,9.0,12.9,YES,NO
47539,2013-06-03,CANBERRA,-3.0,13.2,0.6,4.8,8.190792500568513,NW,24.0,NNW,NW,6.0,11.0,68.0,46.0,1023.6,1021.0,1.0,3.2390511218940574,5.7,12.3,NO,NO
47540,2013-06-04,CANBERRA,-3.4,16.7,0.0,1.6,9.22665335878115,NW,19.0,,NNW,0.0,9.0,93.0,44.0,1028.4,1025.0,0.0,1.6635289244000901,2.9,16.1,NO,NO
47541,2013-06-05,CANBERRA,-1.9,14.5,0.2,1.6,6.156102684948927,NNW,33.0,,NNW,0.0,19.0,99.0,46.0,1027.3,1023.1,5.182795527473488,3.3760862502754847,3.8,14.2,NO,NO
47542,2013-06-06,CANBERRA,2.0,14.8,0.0,1.634128805800536,4.675747378795002,,35.90789408381846,S,NW,9.0,22.0,97.0,63.0,1024.6,1021.2,7.0,4.0,5.3,13.7,NO,NO
47543,2013-06-07,CANBERRA,5.3,16.5,0.0,3.5363709535010557,4.731132957284885,WNW,52.0,NNW,WNW,26.0,30.0,74.0,59.0,1020.5,1020.3,8.0,6.0,11.8,14.3,NO,NO
47544,2013-06-08,CANBERRA,-2.3,14.2,0.0,1.1025410135085494,6.418577725607072,WSW,17.0,SE,NNW,7.0,6.0,87.0,50.0,1032.6,1029.3,4.0,3.512998655591801,4.1,13.8,NO,NO
47545,2013-06-09,CANBERRA,-1.8,15.0,0.0,1.2181372429141888,5.746405271623729,NNW,26.0,NW,NNW,6.0,15.0,99.0,42.0,1029.5,1024.9,8.0,3.6204153312919587,2.8,14.6,NO,NO
47546,2013-06-10,CANBERRA,-1.2,14.1,0.0,1.921078888887756,3.8514344472622497,NNW,30.0,,NNW,0.0,20.0,97.0,64.0,1022.1,1019.7,8.0,5.099090628574359,3.0,13.6,NO,NO
47547,2013-06-11,CANBERRA,3.0,15.3,0.2,1.768738740125194,4.034650554013837,ESE,19.0,SE,NW,11.0,6.0,94.0,59.0,1022.5,1019.0,8.0,5.356335886528768,6.5,14.3,NO,NO
47548,2013-06-12,CANBERRA,-0.1,11.5,0.0,0.6272329389491276,0.20758713003665008,SE,20.0,NW,W,9.0,11.0,94.0,96.0,1015.1,1010.9,8.0,8.0,5.7,10.6,NO,YES
47549,2013-06-13,CANBERRA,5.5,14.3,15.0,2.1468999905447887,3.144475207384957,NW,39.0,NNW,NNW,9.0,22.0,93.0,74.0,1007.4,1005.2,8.0,6.0,9.3,11.8,YES,NO
47550,2013-06-14,CANBERRA,6.6,15.1,0.2,3.3850920427446667,5.789323856838024,S,44.0,NNW,S,20.0,24.0,78.0,43.0,1006.5,1005.9,5.0,8.0,9.6,14.3,NO,NO
47551,2013-06-15,CANBERRA,6.3,14.4,0.0,5.150427235378082,6.186555126076094,S,43.0,SSW,S,22.0,22.0,56.0,45.0,1013.8,1014.7,5.066145033539257,8.0,8.6,12.6,NO,NO
47552,2013-06-16,CANBERRA,0.7,14.3,0.0,2.61932367995896,8.056457051777343,S,39.0,SW,WNW,9.0,17.0,82.0,42.0,1017.0,1014.0,3.8509155947099316,2.0,5.7,13.3,NO,NO
47553,2013-06-17,CANBERRA,-1.4,13.7,0.0,2.7776125793817172,5.011427611043523,SSW,37.0,NNW,SSE,2.0,13.0,85.0,47.0,1012.8,1011.0,8.0,5.0,5.4,11.7,NO,NO
47554,2013-06-18,CANBERRA,-1.1,13.8,0.2,2.0429391763818145,3.477083221851501,S,39.0,N,W,4.0,15.0,100.0,51.0,1016.4,1014.6,8.0,8.0,2.4,13.2,NO,YES
47555,2013-06-19,CANBERRA,2.4,12.1,3.4,3.067270767614694,8.629158516083976,S,44.0,S,SSE,22.0,17.0,64.0,45.0,1024.8,1023.6,2.8342410610170106,1.0,7.8,11.0,YES,NO
47556,2013-06-20,CANBERRA,-3.6,12.2,0.0,0.6182009213689739,5.824311524127701,SSW,20.0,NNE,SSE,2.0,9.0,84.0,49.0,1026.2,1022.3,3.8672476677839285,4.353891078755744,4.6,11.1,NO,NO
